text,union_name,desig_num,f_num,reason_missing_fnum,source
Teamsters Local 92,TEAMSTERS,92.0,16786.0,,labeled
CWA-4700,COMMUNICATIONS WORKERS AFL-CIO,4700.0,530399.0,,labeled
OPEIU-494,OFFICE AND PROFESSIONAL EMPLS AFL-CIO,494.0,509497.0,,labeled
Workers United 151,"WORKERS UNITED, SEIU",151.0,54450,,labeled
ESC Local 20 IFPTE 20,"ENGINEERS, PROF AND TECH, AFL-CIO",20.0,16156.0,,labeled
Teamsters 529,TEAMSTERS,529.0,10359.0,,labeled
United Steelworkers 1259-08,"STEELWORKERS, AFL-CIO",1259.0,19830.0,,labeled
United Steelworkers 8390,"STEELWORKERS, AFL-CIO",8390.0,506254.0,,labeled
Iron Workers 25,IRON WORKERS AFL-CIO,25.0,28506.0,,labeled
Utility Workers Union of America-335,UTILITY WORKERS AFL-CIO,335.0,9204.0,,labeled
"United Steelworkers, AFL-CIO, CLC 1693-25","STEELWORKERS, AFL-CIO",1693.0,38468.0,,labeled
"Mid-Atlantic Regional Joint Board, Workers United-863-2","WORKERS UNITED, SEIU",863.0,10775.0,,labeled
Reinforcing Ironworkers-416,IRON WORKERS AFL-CIO,416.0,38895.0,,labeled
"CHCA District 1199 NUHHCE, AFCME, AFL_CIO  755 - S&M",STATE COUNTY AND MUNI EMPLS AFL-CIO,755.0,516769.0,,labeled
IBT-261,TEAMSTERS,261.0,15399.0,,labeled
"District No. 10, IAMAW 1713",MACHINISTS AFL-CIO,1713.0,17427.0,,labeled
INTERNATIONAL UNION OF PAINTERS &ALLIED TRADES DISTRICT COUNCIL 16 159,PAINTERS AFL-CIO,159.0,40280.0,,labeled
Unite Local 1872,"WORKERS UNITED, SEIU",1872.0,517694.0,,labeled
USW-13507,"STEELWORKERS, AFL-CIO",13507.0,7548.0,,labeled
UFCW-135/324/770/1167/1442,FOOD AND COMMERCIAL WKRS,,,potentially resolvable,labeled
Cement Masons Union-555,PLASTERERS AND CEMENT MASONS AFL-CIO,555.0,30390.0,,labeled
"United Automobile, Aerospace & Agricultural Implement Workers (UAW) 592 Unit 8",AUTO WORKERS AFL-CIO,592.0,21906.0,,labeled
UE-1166,ELECTRICAL WORKERS UE IND,1166.0,542870.0,,labeled
"NYNJ Regional Joint Board, Workers United 158","WORKERS UNITED, SEIU",158.0,43945,,labeled
USW-2695-10,"STEELWORKERS, AFL-CIO",2695.0,13769.0,,labeled
AFSCME Local 1501  DC 37,STATE COUNTY AND MUNI EMPLS AFL-CIO,1501.0,59566.0,,labeled
"NEW ENGLAND HEALTH CARE EMPLOYEES UNION, DISTRICT 1199, SEIU",SERVICE EMPLOYEES,1199.0,513846.0,,labeled
St. Louis-Kansas City Carpenters Regional Council 1445,CARPENTERS IND,1445.0,47168.0,,labeled
"IAM & AW, DISTRICT LODGE 725 2228",MACHINISTS AFL-CIO,2228.0,63454.0,,labeled
USW-1940-08,"STEELWORKERS, AFL-CIO",1940.0,11519.0,,labeled
UFCW/icwuc 90-t,FOOD AND COMMERCIAL WKRS,90.0,30075.0,,labeled
APWU-189,"POSTAL WORKERS, AMERICAN, AFL-CIO",189.0,91731.0,,labeled
Iron Workers-70,IRON WORKERS AFL-CIO,70.0,4014.0,,labeled
IBEW-177,ELECTRICAL WORKERS IBEW AFL-CIO,177.0,40058.0,,labeled
IUOE-406,"ENGINEERS, OPERATING, AFL-CIO",406.0,22326.0,,labeled
CMRJB-16,"WORKERS UNITED, SEIU",16.0,514448.0,,labeled
IAHFIAW-23,INSULATORS AFL-CIO,23.0,60741.0,,labeled
USW District 4-4-380-08,"STEELWORKERS, AFL-CIO",380.0,13055.0,,labeled
USW-491,"STEELWORKERS, AFL-CIO",491.0,7234.0,,labeled
CWA -7019,COMMUNICATIONS WORKERS AFL-CIO,7019.0,32038.0,,labeled
International Brotherhood of Teamsters Local Union 813,TEAMSTERS,813.0,36119.0,,labeled
IAMAW District Lodge 5 AFL-CIO Local Lodge 760,MACHINISTS AFL-CIO,760.0,11029.0,,labeled
UAW-55,AUTO WORKERS AFL-CIO,55.0,41658.0,,labeled
International Brotherhood of Teamsters 35,TEAMSTERS,35.0,43072.0,,labeled
BBF -7,BOILERMAKERS AFL-CIO,7.0,,ambiguous,labeled
INTERNATIONAL UNION OF OPERATING ENGINEERS 513,"ENGINEERS, OPERATING, AFL-CIO",513.0,39895.0,,labeled
IAMAW-54,MACHINISTS AFL-CIO,54.0,13226.0,,labeled
UAW 787,AUTO WORKERS AFL-CIO,787.0,25731.0,,labeled
New England Joint Board UNITE HERE 431,UNITE HERE,431.0,25552.0,,labeled
IBEW 1245,ELECTRICAL WORKERS IBEW AFL-CIO,1245.0,36759.0,,labeled
AFM-9-535,MUSICIANS AFL-CIO,9.0,17585.0,,labeled
USW Local 2003-15,"STEELWORKERS, AFL-CIO",2003.0,542903,,labeled
SEIU Local 668,SERVICE EMPLOYEES,668.0,505025.0,,labeled
UNITED STEELWORKERS 4-00406-30,"STEELWORKERS, AFL-CIO",406.0,22461.0,,labeled
USW-1915-2,"STEELWORKERS, AFL-CIO",1915.0,28926.0,,labeled
BAC/TSTF of NY & NJ (Carvers)-7,BRICKLAYERS AFL-CIO,7.0,540126.0,,labeled
United Food And Commercial Workers 1995,FOOD AND COMMERCIAL WKRS,1995.0,540076.0,,labeled
Painters and Allied Trades District Council 36 510,PAINTERS AFL-CIO,510.0,33758.0,,labeled
USW-6521-06,"STEELWORKERS, AFL-CIO",6521.0,61620.0,,labeled
IBT-404,TEAMSTERS,404.0,22573.0,,labeled
CMRJB Local 1558,"WORKERS UNITED, SEIU",1558.0,63905.0,,labeled
USW 5163-05,"STEELWORKERS, AFL-CIO",5163.0,12316.0,,labeled
BAC - MN and ND-1,BRICKLAYERS AFL-CIO,1.0,530161.0,,labeled
BSOIW-468,IRON WORKERS AFL-CIO,468.0,36662.0,,labeled
Operating Engineers Local Union No. 3 3,"ENGINEERS, OPERATING, AFL-CIO",3.0,35651.0,,labeled
BCTGM-1,"BAKERY, TOBACCO AND GRAIN AFL-CIO",1.0,12282,,labeled
"Office & Professional Employees International Union, Local 11 AFL-CIO 11",OFFICE AND PROFESSIONAL EMPLS AFL-CIO,11.0,4824.0,,labeled
WU NY-NJ Regional Jt Bd-25,"WORKERS UNITED, SEIU",25.0,43996.0,,labeled
AFSCME MN Council 5-1337,STATE COUNTY AND MUNI EMPLS AFL-CIO,1337.0,,not in gazetteer,labeled
AFM-47,MUSICIANS AFL-CIO,47.0,12112.0,,labeled
USW Local 2-1005,"STEELWORKERS, AFL-CIO",1005.0,5134.0,,labeled
TEASMTERS LOCAL UNION 560,TEAMSTERS,560.0,21915.0,,labeled
CMRJB 304,"WORKERS UNITED, SEIU",304.0,35818.0,,labeled
American Federation of Government Employees (AFL0-CIO) 2463,GOVERNMENT EMPLOYEES AFGE AFL-CIO,2463.0,505024.0,,labeled
Western States Chiropractic College Faculty Association-3809 AFT,TEACHERS AFL-CIO,3809.0,512372.0,,labeled
Unite Here-11,UNITE HERE,11.0,507066.0,,labeled
United Steelworkers 00070-03,"STEELWORKERS, AFL-CIO",70.0,,ambiguous,labeled
International Brotherhood Of Electrical Workers  768,ELECTRICAL WORKERS IBEW AFL-CIO,768.0,5661.0,,labeled
IBT-191,TEAMSTERS,191.0,32953.0,,labeled
Teamsters 174,TEAMSTERS,174.0,7715.0,,labeled
PAT-123/238,PAINTERS AFL-CIO,,,multi-local,labeled
IBT-651,TEAMSTERS,651.0,69551.0,,labeled
United Steelworkers 3199-20,"STEELWORKERS, AFL-CIO",3199.0,12807.0,,labeled
GCC IBT-6-505M,PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N,505.0,64088.0,,labeled
USW-2354,"STEELWORKERS, AFL-CIO",2354.0,12345.0,,labeled
IBB-85,BOILERMAKERS AFL-CIO,85.0,13048.0,,labeled
United Steelworkers 9436,"STEELWORKERS, AFL-CIO",9436.0,541557.0,,labeled
Teamsters 631,TEAMSTERS,631.0,2927.0,,labeled
USW Local 2003-22,"STEELWORKERS, AFL-CIO",2003.0,542903,,labeled
UNITE HERE 25,UNITE HERE,25.0,506434.0,,labeled
Upstate NY Operating Engineers-158,"ENGINEERS, OPERATING, AFL-CIO",158.0,17173.0,,labeled
IBEW-48,ELECTRICAL WORKERS IBEW AFL-CIO,48.0,33435.0,,labeled
Teamsters Local Union 767,TEAMSTERS,767.0,16816.0,,labeled
TBSEU/IATSE Local 794,STAGE AND PICTURE OPERATORS AFL-CIO,794.0,37356.0,,labeled
IUPAT District Council 51,PAINTERS AFL-CIO,51.0,9825.0,,labeled
International Association of Machinists and Aerospace Workers 75,MACHINISTS AFL-CIO,75.0,38114,,labeled
IASMARTW-88,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",88.0,41388.0,,labeled
Amalgamated Transit Union 1548,TRANSIT UNION AFL-CIO,1548.0,511538.0,,labeled
IBT 120,TEAMSTERS,120.0,1526.0,,labeled
USW AFL-CIO CLC-1693-18,"STEELWORKERS, AFL-CIO",1693.0,38468.0,,labeled
Chicago Newspaper Guild-34071,COMMUNICATIONS WORKERS AFL-CIO,34071.0,33692.0,,labeled
IUOE-68/68A/68B,"ENGINEERS, OPERATING, AFL-CIO",68.0,3188.0,,labeled
IBT-59,TEAMSTERS,59.0,3771.0,,labeled
International Alliance of Theatrical Stage Employees 154,STAGE AND PICTURE OPERATORS AFL-CIO,154.0,545555.0,,labeled
USW AFL-CIO CLC Local 584,"STEELWORKERS, AFL-CIO",584.0,541665.0,,labeled
"Boston Musicians' Association, Local No. 9-535 of the AFM 9-535",MUSICIANS AFL-CIO,9.0,17585.0,,labeled
DC3 558,PAINTERS AFL-CIO,558.0,29705.0,,labeled
Teamsters Truck Driver Union 407,TEAMSTERS,407.0,11109.0,,labeled
SEIU Local 2015,SERVICE EMPLOYEES,2015.0,545348.0,,labeled
Plumbers Local Union #519 519,PLUMBERS AFL-CIO,519.0,10634.0,,labeled
International Union UAW 1183,AUTO WORKERS AFL-CIO,1183.0,21640.0,,labeled
Office & Professional International Union  29,OFFICE AND PROFESSIONAL EMPLS AFL-CIO,29.0,16408.0,,labeled
USW-13-00522-**,"STEELWORKERS, AFL-CIO",522.0,24581.0,,labeled
International Union of Operating Engineers 513,"ENGINEERS, OPERATING, AFL-CIO",513.0,39895.0,,labeled
SMART 63,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",63.0,2279.0,,labeled
AFSCME 2016,STATE COUNTY AND MUNI EMPLS AFL-CIO,2016.0,545722.0,,labeled
USW-1799,"STEELWORKERS, AFL-CIO",1799.0,59418.0,,labeled
"International Union, UAW 947",AUTO WORKERS AFL-CIO,947.0,62048.0,,labeled
international Brotherhood of Electrical Workers 125,ELECTRICAL WORKERS IBEW AFL-CIO,125.0,26009.0,,labeled
I.B.E.W. 2359,ELECTRICAL WORKERS IBEW AFL-CIO,2359.0,70614.0,,labeled
IBT -683,TEAMSTERS,683.0,36805.0,,labeled
Laborers 76,LABORERS,76.0,9112.0,,labeled
International Association of Machinists 2533,MACHINISTS AFL-CIO,2533.0,540899.0,,labeled
BCTGM-218,"BAKERY, TOBACCO AND GRAIN AFL-CIO",218.0,2735.0,,labeled
Cement Masons 502,PLASTERERS AND CEMENT MASONS AFL-CIO,502.0,12533.0,,labeled
Teamsters Local Union No. 264 264,TEAMSTERS,264.0,38823.0,,labeled
Teamsters Local Union No. 110 110,TEAMSTERS,110.0,12194.0,,labeled
International Brotherhood of Electrical Workers 220,ELECTRICAL WORKERS IBEW AFL-CIO,220.0,543989.0,,labeled
United Food & Commercial Workers Union 27,FOOD AND COMMERCIAL WKRS,27.0,,ambiguous,labeled
Int'l Association of Machinists and Aerospace Workers DL776 2341,MACHINISTS AFL-CIO,2341.0,542385.0,,labeled
UFCW Local 481,FOOD AND COMMERCIAL WKRS,481.0,517279.0,,labeled
"Mid-Atlantic Regional Joint Board, Workers United-133","WORKERS UNITED, SEIU",133.0,52980.0,,labeled
OPERATIVE PLASTERERS & CEMENT MASONS LOCAL 692 165,PLASTERERS AND CEMENT MASONS AFL-CIO,692.0,530002.0,,labeled
IAMAW 1948,MACHINISTS AFL-CIO,1948.0,28561.0,,labeled
Workers United 2736,"WORKERS UNITED, SEIU",2736.0,543393.0,,labeled
Teamsters  Local Union 912,TEAMSTERS,912.0,1263.0,,labeled
United Steelworkers International Union 319-02,"STEELWORKERS, AFL-CIO",319.0,46709.0,,labeled
IATSE-19,STAGE AND PICTURE OPERATORS AFL-CIO,19.0,43332.0,,labeled
USW-8166-45,"STEELWORKERS, AFL-CIO",8166.0,70779.0,,labeled
IAMAW-48 District 8,MACHINISTS AFL-CIO,48.0,19745.0,,labeled
UNITED STEELWORKERS 00381,"STEELWORKERS, AFL-CIO",381.0,2463.0,,labeled
IBT Local 795,TEAMSTERS,795.0,16961.0,,labeled
IUPAT District Council #5 / Glaziers Local Union #740 740,PAINTERS AFL-CIO,740.0,40272.0,,labeled
IBT-30,TEAMSTERS,30.0,36259.0,,labeled
USW-9-288,"STEELWORKERS, AFL-CIO",288.0,24243.0,,labeled
RWDSU/UFCW-30,"RETAIL WHOLESALE, DC, UFCW",30.0,5854.0,,labeled
USW 912-**,"STEELWORKERS, AFL-CIO",912.0,71283.0,,labeled
USW-958,"STEELWORKERS, AFL-CIO",958.0,59762.0,,labeled
WU NY-NJ Regional Jt Bd-250C,"WORKERS UNITED, SEIU",250.0,43816.0,,labeled
Newspaper Guild of New York/TNG 31003,COMMUNICATIONS WORKERS AFL-CIO,31003.0,3705.0,,labeled
TEAMSTERS LOCAL #371 371,TEAMSTERS,371.0,36228.0,,labeled
Graphic Communications Conference/International Brotherhood of Teamsters 137-C,PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N,137.0,24666.0,,labeled
United Steelworkers-1408-13,"STEELWORKERS, AFL-CIO",1408.0,,ambiguous,labeled
International Brotherhood of Electrical Workers 1426,ELECTRICAL WORKERS IBEW AFL-CIO,1426.0,23635.0,,labeled
"United Union of Roofers,Waterproofers and Allied Workers 185",ROOFERS AFL-CIO,185.0,20563.0,,labeled
OPEIU Local 11,OFFICE AND PROFESSIONAL EMPLS AFL-CIO,11.0,4824.0,,labeled
OAPSE-4,STATE COUNTY AND MUNI EMPLS AFL-CIO,4.0,513868,,labeled
CWA District 7,COMMUNICATIONS WORKERS AFL-CIO,7.0,12590,,labeled
UNITED STEELWORKERS INTERNATIONAL UNION Local 1250-01,"STEELWORKERS, AFL-CIO",1250.0,43891.0,,labeled
ATU-1592,TRANSIT UNION AFL-CIO,1592.0,515187.0,,labeled
USW-7237-1,"STEELWORKERS, AFL-CIO",7237.0,65097.0,,labeled
"Retail, Wholesale, and Department Store Union 110","RETAIL WHOLESALE, DC, UFCW",110.0,15044.0,,labeled
United Steelworkers 9059,"STEELWORKERS, AFL-CIO",9059.0,514143.0,,labeled
OPEIU Local 42,OFFICE AND PROFESSIONAL EMPLS AFL-CIO,42.0,50137.0,,labeled
IBT Local 727,TEAMSTERS,727.0,,ambiguous,labeled
Glaziers-27,PAINTERS AFL-CIO,27.0,28012.0,,labeled
LIUNA Local 681,LABORERS,681.0,16147.0,,labeled
AFSCME-2568,STATE COUNTY AND MUNI EMPLS AFL-CIO,2568.0,514628.0,,labeled
USW-9-594,"STEELWORKERS, AFL-CIO",594.0,45983.0,,labeled
Unite Here-450,UNITE HERE,450.0,22738.0,,labeled
SEIU -2015,SERVICE EMPLOYEES,2015.0,545348.0,,labeled
IUOE Local 112,"ENGINEERS, OPERATING, AFL-CIO",112.0,543583.0,,labeled
UFCW 1995,FOOD AND COMMERCIAL WKRS,1995.0,540076.0,,labeled
"United Automobile, Aerospace, and Agricultural Implement Workers of America 616",AUTO WORKERS AFL-CIO,616.0,14412.0,,labeled
"Communications Workers of America, District 2-13-2204",COMMUNICATIONS WORKERS AFL-CIO,2204.0,2673.0,,labeled
"United Electrical, Radio and Machine Workers of America 121",ELECTRICAL WORKERS UE IND,121.0,512426.0,,labeled
"Roofers, Waterprooofers & Allied Workers 97",ROOFERS AFL-CIO,97.0,44279.0,,labeled
international Union of Operating Engineers 30,"ENGINEERS, OPERATING, AFL-CIO",30.0,19779.0,,labeled
INt'l Association of Machinists and AW DL776 2771,MACHINISTS AFL-CIO,2771.0,530234.0,,labeled
Boilermakers-725,BOILERMAKERS AFL-CIO,725.0,38838.0,,labeled
"Council 65, American Federation of State, County, and Municipal Employees, MLPNA, AFL-CIO 105",STATE COUNTY AND MUNI EMPLS AFL-CIO,105.0,54164.0,,labeled
USW District 2-1527,"STEELWORKERS, AFL-CIO",1527.0,8939.0,,labeled
United Steelworkers 9014-07,"STEELWORKERS, AFL-CIO",9014.0,513623.0,,labeled
AFSCME District Council 87 AFL-CIO-N/A,STATE COUNTY AND MUNI EMPLS AFL-CIO,87.0,71065.0,,labeled
USW District 10 Council 64-286,"STEELWORKERS, AFL-CIO",286.0,13014,,labeled
RWAW Local 20,ROOFERS AFL-CIO,20.0,37447.0,,labeled
IAMAW District Lodge 190,MACHINISTS AFL-CIO,190.0,71127.0,,labeled
IAM&AW 475,MACHINISTS AFL-CIO,475.0,22009,,labeled
IAMAW Local 1186,MACHINISTS AFL-CIO,1186.0,33498.0,,labeled
USW-13-00447-04,"STEELWORKERS, AFL-CIO",447.0,39519.0,,labeled
IBEW-777,ELECTRICAL WORKERS IBEW AFL-CIO,777.0,63637.0,,labeled
"United Steelworkers, AFL-CIO•CLC - District 2 12075-25","STEELWORKERS, AFL-CIO",12075.0,35853.0,,labeled
United Steelworkers  2-790,"STEELWORKERS, AFL-CIO",790.0,516540.0,,labeled
Workers United-52,"WORKERS UNITED, SEIU",52.0,46239.0,,labeled
UBCJA-971,CARPENTERS IND,971.0,34860.0,,labeled
Teamsters Local 853,TEAMSTERS,853.0,20870.0,,labeled
United Steelworkers  8166-39,"STEELWORKERS, AFL-CIO",8166.0,70779.0,,labeled
INTERNATIONAL ASSOCIATION OF MACHINISTS AND AEROSPACE WORKERS 794,MACHINISTS AFL-CIO,794.0,4075.0,,labeled
OPERATIVE PLASTERERS & CEMENT MASONS LOCAL 692 406,PLASTERERS AND CEMENT MASONS AFL-CIO,692.0,530002.0,,labeled
USW District 4-01308,"STEELWORKERS, AFL-CIO",1308.0,70122.0,,labeled
IAMAW AFL-CIO-Lodge 761,MACHINISTS AFL-CIO,761.0,42358.0,,labeled
CSEA 1000,STATE COUNTY AND MUNI EMPLS AFL-CIO,1000.0,,ambiguous,labeled
American Federation of Musicians 99,MUSICIANS AFL-CIO,99.0,28732.0,,labeled
IAMAW-610,MACHINISTS AFL-CIO,610.0,38105.0,,labeled
IUOE-302,"ENGINEERS, OPERATING, AFL-CIO",302.0,40284.0,,labeled
AFSCME-2764,STATE COUNTY AND MUNI EMPLS AFL-CIO,2764.0,545775.0,,labeled
SMART-16,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",16.0,,ambiguous,labeled
CMRJB 361,"WORKERS UNITED, SEIU",361.0,512010.0,,labeled
IBEW AFL-CIO-369,ELECTRICAL WORKERS IBEW AFL-CIO,369.0,22469.0,,labeled
International Association of Machinist and Aerospace Workers 1317,MACHINISTS AFL-CIO,1317.0,31366.0,,labeled
United Steelworkers 12623-02,"STEELWORKERS, AFL-CIO",12623.0,1372.0,,labeled
USW-1149,"STEELWORKERS, AFL-CIO",1149.0,,ambiguous,labeled
Plasterers 886,PLASTERERS AND CEMENT MASONS AFL-CIO,886.0,33359.0,,labeled
IBT-657,TEAMSTERS,657.0,39382.0,,labeled
IBEW  58,ELECTRICAL WORKERS IBEW AFL-CIO,58.0,24247.0,,labeled
United Auto Workes 3555,AUTO WORKERS AFL-CIO,3555.0,545387.0,,labeled
CWA-9415,COMMUNICATIONS WORKERS AFL-CIO,9415.0,38053.0,,labeled
IAMAW Local 701,MACHINISTS AFL-CIO,701.0,16910,,labeled
LIUNA-703,LABORERS,703.0,26838.0,,labeled
Operating Engineers-3,"ENGINEERS, OPERATING, AFL-CIO",3.0,35651.0,,labeled
IFPT-149,"ENGINEERS, PROF AND TECH, AFL-CIO",149.0,34576.0,,labeled
IBT Local 955,TEAMSTERS,955.0,15380.0,,labeled
AFM-198-457,MUSICIANS AFL-CIO,198.0,15151.0,,labeled
IAMAW-66,MACHINISTS AFL-CIO,66.0,36674,,labeled
UAW-249,AUTO WORKERS AFL-CIO,249.0,39003.0,,labeled
PPF -773,PLUMBERS AFL-CIO,773.0,49572.0,,labeled
IBEW 0017,ELECTRICAL WORKERS IBEW AFL-CIO,17.0,16740.0,,labeled
IBT-330,TEAMSTERS,330.0,40100.0,,labeled
IUOE-420,"ENGINEERS, OPERATING, AFL-CIO",420.0,544789.0,,labeled
International Brotherhood of Teamsters Local No. 243 243,TEAMSTERS,243.0,30804.0,,labeled
USW Local 2936,"STEELWORKERS, AFL-CIO",2936.0,28265.0,,labeled
BAC-1,BRICKLAYERS AFL-CIO,1.0,,ambiguous,labeled
Western States Regional Joint Board-74JT,"WORKERS UNITED, SEIU",74.0,39172.0,,labeled
"Civil Service Employees Associatiion Local 1000 AFSCME, AFL-CIO 777",STATE COUNTY AND MUNI EMPLS AFL-CIO,777.0,,ambiguous,labeled
New England Health Care Empl. Union District 1199,SERVICE EMPLOYEES,1199.0,513846.0,,labeled
United Food and Commercial Workers union 27,FOOD AND COMMERCIAL WKRS,27.0,,ambiguous,labeled
UAW-723,AUTO WORKERS AFL-CIO,723.0,5064.0,,labeled
United Steelworkers 12103,"STEELWORKERS, AFL-CIO",12103.0,1849.0,,labeled
IAMAW 804,MACHINISTS AFL-CIO,804.0,30059.0,,labeled
UAW-151,AUTO WORKERS AFL-CIO,151.0,28303.0,,labeled
IUOE 101-S,"ENGINEERS, OPERATING, AFL-CIO",101.0,22411.0,,labeled
UAW 588 Unit 6,AUTO WORKERS AFL-CIO,588.0,25301.0,,labeled
Pacific NW Reg Council of Carps-41,CARPENTERS IND,41.0,544539.0,,labeled
USW-9189-25,"STEELWORKERS, AFL-CIO",9189.0,517356.0,,labeled
Utility workers union of america 285,UTILITY WORKERS AFL-CIO,285.0,17512.0,,labeled
IBT Local 710,TEAMSTERS,710.0,28039.0,,labeled
United Steelworkers International Union 1392,"STEELWORKERS, AFL-CIO",1392.0,56981.0,,labeled
OPERATIVE PLASTERERS & CEMENT MASONS 692-AREA 101S,PLASTERERS AND CEMENT MASONS AFL-CIO,692.0,530002.0,,labeled
International Brotherhood of Electrical Workers  375,ELECTRICAL WORKERS IBEW AFL-CIO,375.0,10524.0,,labeled
Union de Tronquistas de Puerto Rico (IBT)-901,TEAMSTERS,901.0,48892.0,,labeled
"International Union of Operating Engineers, AFL-CIO 406","ENGINEERS, OPERATING, AFL-CIO",406.0,22326.0,,labeled
"IAM&AW, District 54 439",MACHINISTS AFL-CIO,439.0,13119.0,,labeled
Pipefitters-539,PLUMBERS AFL-CIO,539.0,14537.0,,labeled
District Council 7 802 North,PAINTERS AFL-CIO,802.0,12408.0,,labeled
Teamsters Local Union 2785,TEAMSTERS,2785.0,34030.0,,labeled
USW 12075,"STEELWORKERS, AFL-CIO",12075.0,35853.0,,labeled
USW District 10 Council 3-286,"STEELWORKERS, AFL-CIO",286.0,13014,,labeled
Western States Chiropractic College Faculty Association-3809,TEACHERS AFL-CIO,3809.0,512372.0,,labeled
Operating Engineers Local Union 3 3,"ENGINEERS, OPERATING, AFL-CIO",3.0,35651.0,,labeled
Carpenters Local Union 326  326,CARPENTERS IND,326.0,545703.0,,labeled
"International Union, UAW 889",AUTO WORKERS AFL-CIO,889.0,21609.0,,labeled
United Steelworkers 06996-10,"STEELWORKERS, AFL-CIO",6996.0,63567.0,,labeled
IAMAW-2249,MACHINISTS AFL-CIO,2249.0,63779.0,,labeled
IBT 509,TEAMSTERS,509.0,36315.0,,labeled
"OPEIU Local 19, AFL-CIO/CLC 19",OFFICE AND PROFESSIONAL EMPLS AFL-CIO,19.0,25644.0,,labeled
Great Plains Laborers' District Council 165,LABORERS,165.0,17888.0,,labeled
Wisconsin Federation of Nurses & Health Profs.-5000,TEACHERS AFL-CIO,5000.0,545358.0,,labeled
BSOIW Local 27,IRON WORKERS AFL-CIO,27.0,41370.0,,labeled
IAMAW-1690,MACHINISTS AFL-CIO,1690.0,541719.0,,labeled
Communication Workers of America 9423,COMMUNICATIONS WORKERS AFL-CIO,9423.0,4134.0,,labeled
"International Union, UAW 766",AUTO WORKERS AFL-CIO,766.0,22647.0,,labeled
AFSCME Local 374  DC 37,STATE COUNTY AND MUNI EMPLS AFL-CIO,374.0,59455.0,,labeled
United Steelworkers 14614-81,"STEELWORKERS, AFL-CIO",14614.0,51950.0,,labeled
AMALGAMATED TRANSIT UNION  192,TRANSIT UNION AFL-CIO,192.0,540907.0,,labeled
USW District 10-5032-20,"STEELWORKERS, AFL-CIO",5032.0,541854.0,,labeled
OPEIU  537,OFFICE AND PROFESSIONAL EMPLS AFL-CIO,537.0,530711.0,,labeled
CWA-7101,COMMUNICATIONS WORKERS AFL-CIO,7101.0,28112.0,,labeled
"International Union Security, Police, Fire Professionals of America(SPFPA) 1012","SECURITY POLICE, FIRE PROF, IND",1012.0,543620.0,,labeled
United Steelworkers 01799,"STEELWORKERS, AFL-CIO",1799.0,59418.0,,labeled
CWA 4123,COMMUNICATIONS WORKERS AFL-CIO,4123.0,543373.0,,labeled
INTERNATIONAL UNION OF OPERATING ENGINEERS 137,"ENGINEERS, OPERATING, AFL-CIO",137.0,34679.0,,labeled
IUOE-450,"ENGINEERS, OPERATING, AFL-CIO",450.0,41238.0,,labeled
United Steelworkers International Union 5024-2,"STEELWORKERS, AFL-CIO",5024.0,28489.0,,labeled
"United Electrical, Radio and Machine Workers of America (UE) 274",ELECTRICAL WORKERS UE IND,274.0,34072.0,,labeled
"Teamsters Local 166 and 853 166, 853",TEAMSTERS,,,multi-local,labeled
Michigan Regional Council of Carpenters 1004,CARPENTERS IND,1004.0,540489.0,,labeled
USW District 11-9460-03,"STEELWORKERS, AFL-CIO",9460.0,542243.0,,labeled
IBT-493,TEAMSTERS,493.0,12610.0,,labeled
USW District 4 Local 397-08,"STEELWORKERS, AFL-CIO",397.0,22606.0,,labeled
DC3-2012,PAINTERS AFL-CIO,2012.0,544917.0,,labeled
Union 135,,135.0,,unknown union,labeled
SMART -Transportation Division Local 1705,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS",1705.0,545441.0,,labeled
Workers United-1882,"WORKERS UNITED, SEIU",1882.0,70555.0,,labeled
International Brotherhood of Electrical Workers 229,ELECTRICAL WORKERS IBEW AFL-CIO,229.0,36043.0,,labeled
International Association of Machinists and Aerospace Workers 439,MACHINISTS AFL-CIO,439.0,13119.0,,labeled
"UAW, International Union 848",AUTO WORKERS AFL-CIO,848.0,57215.0,,labeled
AFT/UFT/FNHP-2,TEACHERS AFL-CIO,2.0,63924,,labeled
AFSCME Council 5 -3558,STATE COUNTY AND MUNI EMPLS AFL-CIO,3558.0,537373.0,,labeled
Unite Here  74/64,UNITE HERE,,,multi-local,labeled
United Steelworkers 3403-90,"STEELWORKERS, AFL-CIO",3403.0,27801.0,,labeled
USW AFL-CIO CLC Local 1693-22,"STEELWORKERS, AFL-CIO",1693.0,38468.0,,labeled
